,0,1,2
0,5.7839534883720916,1.6522093023255824,-6.624651162790699
1,5.81686046511628,1.5591860465116278,-6.642558139534886
2,5.763837209302324,1.6596511627906976,-6.645116279069769
3,5.858372093023257,1.6663953488372096,-6.552906976744187
4,5.87767441860465,1.6833720930232565,-6.567093023255814
5,5.969186046511627,1.6105813953488364,-6.592441860465115
6,5.925348837209302,1.6637209302325582,-6.559767441860465
7,5.97848837209302,1.7546511627906978,-6.601976744186044
8,5.906395348837207,1.6579069767441865,-6.559186046511628
9,5.92627906976744,1.5181395348837203,-6.49627906976744
10,6.049767441860464,1.6682558139534878,-6.434999999999999
11,6.1275581395348855,1.6649999999999994,-6.510697674418604
12,5.872325581395351,1.640930232558139,-6.549186046511628
13,5.996395348837211,1.7469767441860466,-6.572093023255816
14,5.913372093023258,1.6591860465116275,-6.572325581395354
15,5.971279069767442,1.8016279069767442,-6.602325581395349
16,5.920697674418605,1.7231395348837202,-6.571744186046511
17,5.941046511627907,1.7760465116279072,-6.629302325581396
18,5.928372093023254,1.7224418604651155,-6.646627906976743
19,5.878488372093025,1.7817441860465124,-6.56406976744186
20,6.012325581395349,1.5732558139534878,-6.623372093023258
21,5.8249999999999975,1.7751162790697668,-6.651511627906976
22,6.0394186046511615,1.5906976744186054,-6.593139534883721
23,5.893488372093022,1.4955813953488366,-6.543139534883718
24,5.8234883720930215,1.7363953488372095,-6.488837209302325
25,5.858255813953489,1.7847674418604647,-6.529534883720931
26,5.831860465116278,1.7705813953488367,-6.5272093023255815
27,5.813372093023254,1.8305813953488366,-6.54058139534884
28,5.8309302325581385,1.7648837209302328,-6.5394186046511615
29,5.842093023255812,1.8087209302325582,-6.479999999999999
30,5.8736046511627915,1.786279069767442,-6.526744186046512
31,5.924186046511628,1.7495348837209312,-6.514767441860465
32,5.911162790697676,1.689883720930232,-6.499767441860465
33,5.956744186046511,1.613255813953488,-6.498372093023256
34,5.957093023255814,1.6477906976744188,-6.58558139534884
35,5.931627906976743,1.713720930232558,-6.63593023255814
36,5.9074418604651155,1.7019767441860472,-6.544534883720931
37,5.944418604651163,1.682441860465116,-6.587441860465116
38,5.903604651162791,1.6397674418604646,-6.5545348837209305
39,5.917209302325581,1.6876744186046513,-6.592790697674419
40,5.852441860465115,1.6673255813953483,-6.5866279069767435
41,5.981162790697675,1.676744186046511,-6.577674418604655
42,5.945930232558137,1.6980232558139539,-6.570813953488372
43,5.956279069767444,1.7180232558139532,-6.541976744186045
44,6.046046511627905,1.7624418604651146,-6.571976744186047
45,5.913023255813952,1.7416279069767433,-6.5968604651162766
46,5.917325581395348,1.7615116279069771,-6.610232558139534
47,6.0115116279069785,1.8060465116279076,-6.543372093023259
48,5.976860465116279,1.7561627906976751,-6.544534883720932
49,5.97093023255814,1.7533720930232564,-6.580000000000003
50,6.190116279069768,1.5841860465116273,-6.548255813953487
51,5.986511627906977,1.6823255813953486,-6.564883720930233
52,6.057906976744185,1.761744186046512,-6.493139534883723
53,6.103837209302325,1.754302325581395,-6.511627906976744
54,6.080232558139533,1.775116279069767,-6.528720930232561
55,6.043023255813956,1.6880232558139534,-6.582906976744185
56,6.074651162790696,1.664302325581396,-6.585697674418603
57,6.057674418604653,1.700697674418604,-6.52186046511628
58,6.053372093023255,1.728953488372093,-6.5497674418604666
59,6.055116279069769,1.7183720930232562,-6.55313953488372
60,6.080465116279068,1.7134883720930225,-6.526627906976741
61,6.064186046511628,1.698488372093024,-6.535465116279068
62,6.048139534883718,1.7275581395348842,-6.508953488372096
63,6.064767441860467,1.7089534883720927,-6.455813953488375
64,6.147674418604651,1.758604651162791,-6.544767441860467
65,5.981279069767441,1.793255813953489,-6.459302325581396
66,6.044651162790698,1.7232558139534888,-6.49546511627907
67,6.081395348837208,1.720348837209302,-6.498720930232558
68,5.988720930232559,1.7820930232558132,-6.5127906976744185
69,6.011627906976742,1.7801162790697678,-6.539767441860468
70,5.937325581395348,1.8226744186046508,-6.513372093023257
71,5.973372093023258,1.7660465116279076,-6.501046511627908
72,5.999302325581395,2.079302325581395,-6.554999999999998
73,5.990116279069764,2.0602325581395355,-6.489418604651162
74,6.058488372093022,2.0979069767441847,-6.516627906976742
75,6.026046511627907,2.0519767441860455,-6.473255813953489
76,6.004651162790697,2.151627906976744,-6.453604651162791
77,6.101976744186047,2.154302325581395,-6.405232558139535
78,5.981511627906975,2.2412790697674416,-6.41732558139535
79,6.068372093023254,2.2116279069767435,-6.479418604651163
80,6.058139534883724,2.145348837209302,-6.429883720930236
81,5.988837209302327,2.0317441860465117,-6.426395348837209
82,6.046627906976745,1.9369767441860466,-6.452558139534885
83,6.093720930232556,1.9198837209302324,-6.474069767441861
84,6.158372093023256,1.932790697674419,-6.386627906976744
85,6.204651162790696,1.937325581395349,-6.428837209302325
86,6.190232558139534,2.0312790697674417,-6.308720930232561
87,6.17093023255814,1.9491860465116275,-6.342790697674419
88,6.232558139534882,1.9563953488372083,-6.317441860465115
89,6.176744186046511,1.9618604651162783,-6.3383720930232545
90,6.175232558139536,1.9526744186046512,-6.328837209302327
91,6.1966279069767465,1.9702325581395341,-6.342325581395351
92,6.226395348837207,1.9310465116279076,-6.272674418604654
93,6.124418604651162,2.08906976744186,-6.308139534883722
94,6.150232558139533,2.1431395348837214,-6.361279069767441
95,6.172209302325581,2.138372093023256,-6.3582558139534875
96,6.1886046511627875,2.1612790697674424,-6.413255813953489
97,6.109418604651164,2.075232558139535,-6.394767441860468
98,6.124883720930235,2.1599999999999997,-6.378720930232557
99,6.115116279069767,2.0796511627906975,-6.3969767441860474
100,6.139767441860464,2.1953488372093024,-6.4106976744186035
101,6.189069767441859,2.21860465116279,-6.402093023255815
102,6.165116279069764,2.1944186046511622,-6.367906976744185
103,6.168953488372093,2.211860465116278,-6.486744186046511
104,6.112558139534883,2.16046511627907,-6.432325581395348
105,6.28313953488372,1.9936046511627898,-6.3493023255813945
106,6.304883720930233,1.9609302325581395,-6.321279069767443
107,6.183139534883721,1.956744186046511,-6.334302325581398
108,6.294534883720931,1.9251162790697676,-6.359767441860467
109,6.250697674418602,1.989883720930233,-6.3946511627907
110,6.2512790697674445,1.9617441860465115,-6.3779069767441845
111,6.293023255813951,1.8804651162790704,-6.360697674418605
112,6.325348837209301,2.027209302325581,-6.380000000000002
113,6.2869767441860445,1.9587209302325577,-6.420581395348836
114,6.320116279069764,1.9906976744186038,-6.384534883720928
115,6.190348837209304,2.056279069767442,-6.417325581395351
116,6.2683720930232525,2.0859302325581393,-6.398255813953487
117,6.1939534883720935,2.133953488372094,-6.351162790697677
118,6.212441860465117,2.1112790697674417,-6.407325581395349
119,6.214651162790698,2.1631395348837206,-6.33220930232558
120,6.090581395348836,2.1326744186046507,-6.296046511627908
121,6.184651162790696,2.147325581395349,-6.311744186046511
122,6.207558139534884,2.1530232558139524,-6.357558139534884
123,6.15255813953488,2.106744186046511,-6.3082558139534886
124,6.132325581395349,2.1017441860465125,-6.353139534883718
125,6.14186046511628,2.137906976744186,-6.347093023255815
126,6.064651162790699,2.121627906976744,-6.340465116279072
127,6.132674418604649,2.105232558139534,-6.336976744186045
128,6.092093023255813,2.067441860465117,-6.344883720930228
129,6.096627906976743,2.101511627906976,-6.3984883720930235
130,6.109883720930232,2.062441860465117,-6.379883720930233
131,6.106395348837211,2.06406976744186,-6.396046511627909
132,6.066162790697674,2.0505813953488357,-6.4061627906976755
133,6.061627906976742,2.102906976744186,-6.443720930232562
134,6.055697674418607,2.0739534883720934,-6.433953488372094
135,6.066162790697674,2.0456976744186055,-6.427558139534886
136,6.0497674418604666,2.0276744186046507,-6.411279069767443
137,6.167906976744186,2.0277906976744173,-6.415116279069769
138,6.080581395348838,2.0333720930232557,-6.447558139534884
139,6.071511627906974,2.0098837209302327,-6.39860465116279
140,6.0704651162790695,2.0148837209302317,-6.436860465116278
141,6.009883720930233,1.9397674418604651,-6.455465116279068
142,6.018604651162789,2.034069767441861,-6.473372093023256
143,6.126976744186047,1.957558139534884,-6.4429069767441876
144,5.940465116279068,2.0009302325581393,-6.450581395348837
145,6.0943023255813955,1.9217441860465116,-6.467674418604651
146,6.134069767441858,1.9516279069767448,-6.4275581395348835
147,6.1696511627906965,1.8846511627906968,-6.419534883720932
148,6.157093023255811,1.9106976744186048,-6.46372093023256
149,6.147441860465116,1.9159302325581407,-6.432441860465119
150,6.154186046511629,1.9251162790697671,-6.418488372093025
151,6.132441860465113,1.902441860465116,-6.427093023255814
152,6.184069767441861,1.985697674418605,-6.419302325581396
153,6.136976744186045,1.9365116279069767,-6.398023255813955
154,6.182906976744186,1.9649999999999994,-6.2798837209302345
155,6.2509302325581375,1.951046511627907,-6.385697674418607
156,6.17406976744186,1.9013953488372097,-6.3848837209302305
157,6.135348837209303,1.9376744186046513,-6.388720930232559
158,6.077209302325581,2.012441860465117,-6.405697674418605
159,6.021744186046513,1.9789534883720934,-6.3416279069767425
160,6.065697674418602,1.9919767441860465,-6.444767441860463
161,6.002558139534883,2.025,-6.398488372093024
162,5.934999999999999,2.099069767441861,-6.478604651162792
163,5.937441860465115,2.1724418604651157,-6.392093023255814
164,5.946627906976744,2.176976744186045,-6.494069767441859
165,5.837558139534881,2.143953488372094,-6.417906976744188
166,6.089186046511627,2.1781395348837207,-6.42383720930233
167,6.042093023255814,2.068023255813953,-6.354069767441862
168,6.186279069767441,2.172209302325583,-6.400116279069769
169,6.303953488372091,2.1744186046511635,-6.41081395348837
170,6.148372093023254,1.9770930232558137,-6.421744186046511
171,6.216744186046513,1.961162790697674,-6.424534883720927
172,6.202558139534882,2.076976744186046,-6.407209302325581
173,6.2643023255813945,2.024534883720929,-6.411279069767445
174,6.2391860465116284,2.083372093023255,-6.4553488372093035
175,6.2253488372092995,2.0124418604651164,-6.432558139534884
176,6.308023255813955,2.073023255813953,-6.4141860465116265
177,6.330465116279067,1.9705813953488385,-6.401627906976745
178,6.2891860465116265,1.9909302325581406,-6.380232558139536
179,6.370581395348835,2.063023255813954,-6.382325581395348
180,6.293255813953486,2.00139534883721,-6.384883720930231
181,6.351395348837211,2.056279069767442,-6.366511627906978
