,5,4,3,1,0,2
120,197300.0,156200.0,15100.0,65600.0,114200.0,218700.0
121,197500.0,158900.0,25300.0,65700.0,114700.0,218800.0
122,197900.0,159000.0,27100.0,91500.0,115000.0,219400.0
123,199000.0,159100.0,27400.0,92700.0,115100.0,219600.0
124,199600.0,159700.0,27800.0,92900.0,115300.0,220200.0
125,200000.0,159800.0,28900.0,93000.0,116600.0,220300.0
126,201200.0,160200.0,29100.0,93300.0,118200.0,220500.0
127,201700.0,162100.0,29200.0,93600.0,118700.0,221500.0
128,202400.0,163000.0,31300.0,95000.0,118800.0,230700.0
129,202600.0,163600.0,31400.0,95200.0,119600.0,231000.0
130,203300.0,164500.0,32200.0,95300.0,121500.0,231800.0
131,204600.0,164600.0,32300.0,95600.0,121700.0,233100.0
132,204700.0,164900.0,32400.0,96200.0,121900.0,233300.0
133,206400.0,165100.0,32500.0,96500.0,122000.0,234000.0
134,219900.0,165600.0,32600.0,96800.0,122100.0,235800.0
135,220600.0,166000.0,32700.0,96900.0,122200.0,236400.0
136,221400.0,166100.0,32800.0,97800.0,122400.0,237300.0
137,226900.0,166300.0,32900.0,98100.0,122600.0,237800.0
138,227000.0,166500.0,33000.0,99200.0,122900.0,238000.0
139,227300.0,166600.0,33100.0,99300.0,123000.0,238200.0
140,228500.0,167500.0,33200.0,99400.0,123100.0,238400.0
141,228900.0,168300.0,33300.0,99600.0,134600.0,238800.0
142,229200.0,169200.0,33400.0,99700.0,134800.0,239000.0
143,229700.0,169400.0,33500.0,101400.0,135100.0,239400.0
144,230100.0,170100.0,33600.0,104100.0,135200.0,239700.0
145,230400.0,170300.0,33700.0,105200.0,135500.0,239900.0
146,230800.0,170600.0,33800.0,105900.0,135700.0,240500.0
147,234500.0,171400.0,33900.0,107000.0,135900.0,240900.0
148,234600.0,171500.0,34000.0,108200.0,136000.0,241800.0
149,234800.0,176900.0,34100.0,108300.0,136100.0,242700.0
150,234900.0,177000.0,35700.0,108900.0,136200.0,243100.0
151,235100.0,177300.0,35800.0,109000.0,136300.0,244000.0
152,235200.0,179400.0,35900.0,111200.0,136400.0,245100.0
153,235300.0,181100.0,36000.0,111500.0,136500.0,246200.0
154,235400.0,181400.0,36100.0,111900.0,137100.0,246900.0
155,235500.0,181500.0,36200.0,112000.0,137300.0,247400.0
156,236900.0,181600.0,36300.0,112300.0,138000.0,247900.0
157,237200.0,181700.0,36400.0,112700.0,138100.0,248900.0
158,237700.0,181800.0,36500.0,113000.0,138600.0,249200.0
159,238300.0,182000.0,36600.0,113100.0,139500.0,250100.0
160,238700.0,182100.0,36700.0,113500.0,143700.0,250600.0
161,239600.0,182400.0,36800.0,113900.0,145200.0,251300.0
162,240000.0,182900.0,36900.0,115200.0,145400.0,251500.0
163,240300.0,192700.0,37000.0,116100.0,145600.0,252200.0
164,241200.0,194300.0,37100.0,116200.0,147600.0,271500.0
165,241300.0,194400.0,37200.0,117100.0,154800.0,272000.0
166,242100.0,194600.0,37300.0,117600.0,155700.0,272200.0
167,242500.0,194900.0,37400.0,117900.0,161900.0,272400.0
168,243600.0,196400.0,37500.0,119000.0,163100.0,273200.0
169,245400.0,196800.0,37600.0,119100.0,165700.0,273700.0
170,245700.0,198300.0,37700.0,119300.0,165800.0,274400.0
171,245900.0,200900.0,37800.0,143600.0,167200.0,274800.0
172,247200.0,201100.0,37900.0,144500.0,167600.0,274900.0
173,247800.0,201500.0,38000.0,144600.0,168000.0,275100.0
174,248200.0,203100.0,38100.0,144700.0,168700.0,275600.0
175,249500.0,203200.0,38200.0,144800.0,168900.0,276800.0
176,250000.0,203800.0,38300.0,144900.0,169800.0,277700.0
177,250300.0,204200.0,38400.0,145000.0,169900.0,279400.0
178,251900.0,204300.0,38500.0,145500.0,170200.0,280500.0
179,270300.0,204400.0,38600.0,145800.0,174400.0,280900.0
180,270600.0,205300.0,38700.0,148100.0,175100.0,281600.0
181,271400.0,205400.0,38800.0,148200.0,176800.0,282300.0
182,272700.0,205600.0,38900.0,148300.0,194500.0,282700.0
183,272900.0,205900.0,39000.0,148400.0,194700.0,283700.0
184,276300.0,209400.0,39100.0,148500.0,195500.0,284000.0
185,276500.0,218600.0,39200.0,148600.0,196200.0,284500.0
186,278000.0,222200.0,39300.0,148700.0,196500.0,285400.0
187,278300.0,226700.0,39400.0,148800.0,196900.0,285900.0
188,278400.0,226800.0,39500.0,148900.0,197100.0,286500.0
189,278700.0,227100.0,39600.0,149000.0,197200.0,287300.0
190,281500.0,227200.0,39700.0,149100.0,197600.0,287700.0
191,281800.0,227400.0,39800.0,149200.0,198600.0,287800.0
192,282800.0,227500.0,39900.0,149300.0,198700.0,289000.0
193,283800.0,227600.0,40000.0,149400.0,199500.0,289100.0
194,284200.0,227700.0,40100.0,149500.0,199900.0,289200.0
195,285000.0,227800.0,40200.0,149600.0,200500.0,289300.0
196,288100.0,227900.0,40300.0,149700.0,200600.0,290500.0
197,289500.0,228000.0,40400.0,149800.0,201600.0,291000.0
198,290000.0,228100.0,40500.0,149900.0,201900.0,291300.0
199,290100.0,228200.0,40600.0,159300.0,202000.0,291700.0
200,290900.0,228300.0,40700.0,159400.0,202100.0,292200.0
201,291400.0,228400.0,40800.0,161500.0,202500.0,292400.0
202,291600.0,228600.0,40900.0,163300.0,202700.0,294600.0
