,3,0,2,5,1,4
0,100.0,800.0,6400.0,11900.0,43700.0,878200.0
1,200.0,5700.0,7200.0,12500.0,46900.0,1419100.0
2,300.0,5800.0,7500.0,15300.0,578300.0,1421000.0
3,400.0,5900.0,11600.0,44600.0,579000.0,1475700.0
4,500.0,6100.0,11700.0,49200.0,579900.0,1476400.0
5,600.0,6200.0,12100.0,49500.0,580200.0,1496700.0
6,900.0,6300.0,12400.0,540100.0,580300.0,1503700.0
7,1000.0,6500.0,16400.0,544700.0,582000.0,1521600.0
8,1100.0,6600.0,17700.0,565800.0,755800.0,1652500.0
9,1200.0,7300.0,44000.0,566200.0,755900.0,1653200.0
10,1300.0,7400.0,44300.0,568200.0,756000.0,1653600.0
11,1400.0,7700.0,44700.0,579100.0,756100.0,1653800.0
12,1500.0,7800.0,47100.0,584200.0,756200.0,1654600.0
13,1600.0,7900.0,47500.0,584700.0,764400.0,1654900.0
14,1700.0,8500.0,49100.0,585600.0,764600.0,1655600.0
15,1800.0,10500.0,49400.0,591200.0,784500.0,1656000.0
16,1900.0,10600.0,49600.0,605900.0,813800.0,1656100.0
17,2000.0,10800.0,49900.0,624400.0,814000.0,1656300.0
18,2100.0,10900.0,50100.0,683900.0,874500.0,1657300.0
19,2200.0,11000.0,107000.0,684000.0,1336400.0,1658300.0
20,2300.0,11200.0,107500.0,685000.0,1337600.0,1658500.0
21,2400.0,11300.0,541500.0,685500.0,1340800.0,1658600.0
22,2500.0,11400.0,549200.0,748200.0,1413700.0,1659300.0
23,2600.0,11500.0,565400.0,748600.0,1506300.0,1659600.0
24,2700.0,12200.0,565600.0,796400.0,1508000.0,1659900.0
25,2800.0,12300.0,566100.0,810100.0,1510200.0,1661400.0
26,2900.0,12600.0,569800.0,810400.0,1514300.0,2238700.0
27,3000.0,13000.0,571300.0,810500.0,1516700.0,2243700.0
28,3100.0,13100.0,571400.0,813700.0,1530600.0,2244000.0
29,3200.0,13900.0,574900.0,814600.0,1533300.0,2244300.0
30,3300.0,14100.0,576400.0,833000.0,1537100.0,2244400.0
31,3400.0,14300.0,581600.0,853100.0,1537900.0,2292400.0
32,3500.0,15700.0,584300.0,872600.0,1652000.0,2332900.0
33,3600.0,16100.0,584900.0,879900.0,1652400.0,2336700.0
34,3700.0,16200.0,585500.0,881300.0,1652600.0,2353400.0
35,3800.0,16300.0,585700.0,884100.0,1652700.0,2399400.0
36,3900.0,16600.0,589900.0,893700.0,1652800.0,2423400.0
37,4000.0,16700.0,590100.0,900000.0,1653100.0,2423700.0
38,4100.0,16800.0,591100.0,919000.0,1653300.0,2439500.0
39,4200.0,17000.0,605400.0,1212000.0,1653400.0,2534900.0
40,4300.0,18100.0,624500.0,1212100.0,1653500.0,2547500.0
41,4400.0,18200.0,626400.0,1212200.0,1653700.0,2549600.0
42,4500.0,18900.0,626500.0,1265100.0,1653900.0,2694500.0
43,4600.0,21400.0,626900.0,1387700.0,1654000.0,3194200.0
44,4700.0,43900.0,678600.0,1387800.0,1654500.0,3219000.0
45,4800.0,44100.0,684100.0,1388000.0,1654700.0,3220400.0
46,4900.0,44500.0,686000.0,1393600.0,1654800.0,3407200.0
47,5000.0,47000.0,749000.0,1399100.0,1655100.0,4245100.0
48,5100.0,47200.0,749100.0,1399300.0,1655300.0,4277800.0
49,5200.0,47300.0,750800.0,1399600.0,1655400.0,4277900.0
50,5300.0,47400.0,752100.0,1400700.0,1655500.0,4841100.0
51,5400.0,49000.0,755300.0,1401300.0,1655700.0,4841500.0
52,5500.0,49300.0,786900.0,1401500.0,1655900.0,4870700.0
53,5600.0,49700.0,795700.0,1405200.0,1656200.0,4884700.0
54,6700.0,49800.0,810300.0,1411500.0,1656600.0,4911900.0
55,6800.0,50000.0,878100.0,1411700.0,1656700.0,4970200.0
56,6900.0,50300.0,879700.0,1414900.0,1656800.0,5090300.0
57,7100.0,541200.0,879800.0,1435100.0,1656900.0,5090400.0
58,7600.0,541300.0,880800.0,1446800.0,1657100.0,5090500.0
59,8000.0,543800.0,881100.0,1468200.0,1657200.0,5091000.0
60,8100.0,570200.0,1212500.0,1468300.0,1657400.0,5091100.0
61,8200.0,570300.0,1212900.0,1469200.0,1657500.0,5091500.0
62,8300.0,570400.0,1213000.0,1470200.0,1657600.0,5163800.0
63,8400.0,570600.0,1324700.0,1475000.0,1657700.0,5730700.0
64,8600.0,570900.0,1338700.0,1500500.0,1657800.0,
65,8700.0,574700.0,1339000.0,1501900.0,1657900.0,
66,8800.0,576200.0,1339100.0,1502100.0,1658100.0,
67,8900.0,576800.0,1339200.0,1515300.0,1658200.0,
