,0,1,2
0,-8.610635551141995,2.5798013902681327,-6.379026812313803
1,-8.615213505461758,2.5801986097318825,-6.3804965243296925
2,-8.605610724925505,2.5619364448858093,-6.382989076464748
3,-8.616713008937442,2.5727507447864983,-6.3893247269116165
4,-8.61132075471699,2.552859980139036,-6.37946375372393
5,-8.616613704071495,2.5579841112214545,-6.367964250248262
6,-8.604339622641513,2.576554121151943,-6.395312810327702
7,-8.612879841112193,2.563018867924538,-6.394558093346563
8,-8.599225422045672,2.58413108242304,-6.384458788480634
9,-8.617666335650433,2.5580734856008034,-6.368103277060573
10,-8.627765640516378,2.5642105263157977,-6.373565044687185
11,-8.613574975173776,2.567964250248272,-6.3708738828202565
12,-8.635650446871889,2.558252234359489,-6.385670307845079
13,-8.615858987090345,2.5605660377358554,-6.368738828202581
14,-8.631082423038723,2.569453823237343,-6.36521350546177
15,-8.629294935451819,2.5558987090367506,-6.374160873882812
16,-8.61564051638529,2.5661171797418163,-6.383664349553121
17,-8.63111221449851,2.550814299900706,-6.379940417080428
18,-8.624071499503472,2.5311320754717017,-6.371956305858989
19,-8.619970208540199,2.556623634558104,-6.377030784508427
20,-8.627725918570004,2.54262164846078,-6.376732869910623
21,-8.630188679245284,2.5648063555114273,-6.3896921549155845
22,-8.629414101290948,2.5496127110228466,-6.388848063555122
23,-8.625958291956284,2.537437934458798,-6.389086395233367
24,-8.621062562065527,2.532403177755716,-6.382452830188673
25,-8.630168818272091,2.5375173783515446,-6.3960873882820275
26,-8.644865938430975,2.5409433962264227,-6.37826216484608
27,-8.646881827209517,2.5326514399205657,-6.385491559086395
28,-8.636673286991062,2.527855014895739,-6.384101290963256
29,-8.635858987090362,2.5185004965243305,-6.3759483614697094
30,-8.638818272095317,2.5044488579940483,-6.39349553128103
31,-8.635819265143999,2.4838629592850126,-6.38672293942402
32,-8.637467725918572,2.493277060575978,-6.390158887785498
33,-8.646544190665336,2.5091161866931584,-6.407894736842103
34,-8.657050645481629,2.5242601787487704,-6.381668321747754
35,-8.625372393247243,2.516216484607753,-6.409225422045685
36,-8.643336643495525,2.503356504468725,-6.412343594836143
37,-8.644399205561065,2.504995034756709,-6.40986097318769
38,-8.630635551142,2.52817279046674,-6.39652432969215
39,-8.637080436941403,2.5222939424031816,-6.403634558093337
40,-8.631866931479633,2.512820258192657,-6.403167825223441
41,-8.639791459781517,2.5121151936444925,-6.4070109235352595
42,-8.632065541211512,2.5221350546176855,-6.410903674280031
43,-8.627269116186683,2.538381330685209,-6.403723932472688
44,-8.633872889771588,2.5383217477656514,-6.41256206554121
45,-8.629563058589863,2.5089572989076507,-6.412423038728892
46,-8.635153922542196,2.5004965243296944,-6.4074677259185595
47,-8.646067527308842,2.5045680238331713,-6.410705064548167
48,-8.645789473684198,2.5197815292949475,-6.396454816285996
49,-8.650844091360472,2.5448758689175857,-6.413674280039713
50,-8.657795431976131,2.5424826216484644,-6.40964250248262
51,-8.648907646474676,2.5544985104270137,-6.418957298907639
52,-8.651678252234346,2.554359483614705,-6.408679245283016
53,-8.657040714995016,2.5655610724925615,-6.406216484607734
54,-8.664270109235346,2.562621648460779,-6.388629592850043
55,-8.66840119165838,2.5532174776564114,-6.384458788480623
56,-8.663277060575957,2.582552135054625,-6.387606752730875
57,-8.675948361469699,2.5755610724925613,-6.3863455809334635
58,-8.664716981132072,2.5578649453823314,-6.390625620655413
59,-8.67367428003971,2.5690466732869983,-6.398411122144982
60,-8.678172790466729,2.5476961271102376,-6.4019662363455705
61,-8.65780536246275,2.5513406156901763,-6.402989076464738
62,-8.65696127110228,2.5464647467726005,-6.406921549155907
63,-8.65651439920555,2.5463853028798535,-6.401420059582914
64,-8.670814299900695,2.5607646474677366,-6.409890764647456
65,-8.667358490566025,2.547110228401198,-6.401708043694137
66,-8.665640516385302,2.548589870903685,-6.406782522343587
67,-8.658689175769597,2.5589473684210615,-6.413445878848061
68,-8.660377358490546,2.5663257199602887,-6.42512413108242
69,-8.667676266137033,2.5614597815293,-6.420705064548158
70,-8.646176762661362,2.5513008937438038,-6.41075471698114
71,-8.666861966236342,2.5531479642502553,-6.408202581926517
72,-8.66182720953325,2.5322939424031854,-6.4211618669314765
73,-8.666176762661351,2.5525124131082553,-6.4133962264150846
74,-8.659731876861967,2.5367030784508535,-6.400585898709035
75,-8.673485600794429,2.5447269116186813,-6.40799404170805
76,-8.66431976166831,2.5347567030784557,-6.398788480635545
77,-8.677338629592855,2.556494538232381,-6.3797715988083326
78,-8.681658391261154,2.548391261171808,-6.377576961271096
79,-8.668113207547169,2.5645680238331803,-6.385918570009927
80,-8.6565938430983,2.552184707050653,-6.406345580933461
81,-8.677785501489561,2.559712015888786,-6.405749751737833
82,-8.66132075471696,2.5502085402184824,-6.402363455809321
83,-8.66383316782523,2.5349950347567054,-6.402810327706059
84,-8.65747765640516,2.538450844091369,-6.405104270109229
85,-8.65149950347567,2.536464746772603,-6.399215491559084
86,-8.654558093346568,2.532423038728909,-6.4046871896722894
87,-8.651310824230372,2.526335650446879,-6.418162859980132
88,-8.653932472691162,2.519841112214508,-6.411122144985097
89,-8.650258192651446,2.5247964250248374,-6.414766633565039
90,-8.642671300893731,2.5283416087388355,-6.418718967229397
91,-8.647626613704071,2.5148162859980236,-6.411231380337632
92,-8.654121151936431,2.4981330685203638,-6.428848063555106
93,-8.653694141012897,2.5027606752730978,-6.418530287984105
94,-8.646027805362465,2.513545183714008,-6.430953326713007
95,-8.64814299900694,2.4985203574975245,-6.426941410129096
96,-8.64420059582918,2.5168818272095432,-6.408609731876859
97,-8.649056603773598,2.515283018867931,-6.448738828202575
98,-8.632621648460772,2.513545183714015,-6.450466732869911
99,-8.655024826216478,2.510774577954331,-6.424965243296918
