,0,1,2
0,8.425829383886258,-3.482843601895734,-5.486398104265401
1,8.415402843601894,-3.4744549763033183,-5.485781990521328
2,8.411137440758294,-3.487298578199054,-5.481184834123224
3,8.438672985781997,-3.4559715639810418,-5.500663507109002
4,8.41777251184834,-3.466066350710899,-5.506066350710899
5,8.412180094786732,-3.445213270142179,-5.516492890995261
6,8.393791469194317,-3.4669668246445506,-5.518625592417062
7,8.381279620853086,-3.4386255924170634,-5.532227488151659
8,8.37710900473934,-3.4517061611374418,-5.5391469194312775
9,8.38507109004739,-3.449810426540286,-5.537819905213272
10,8.386635071090048,-3.4622274881516613,-5.536255924170616
11,8.393649289099526,-3.4610900473933652,-5.518246445497632
12,8.390047393364929,-3.4809004739336484,-5.52127962085308
13,8.380521327014215,-3.4743601895734626,-5.512227488151659
14,8.38796208530806,-3.477914691943131,-5.507203791469197
15,8.371232227488152,-3.500663507109004,-5.5129383886255905
16,8.38687203791469,-3.5076777251184863,-5.519289099526065
17,8.376824644549759,-3.493270142180093,-5.509668246445497
18,8.376635071090046,-3.4713270142180117,-5.527914691943126
19,8.365781990521333,-3.4857345971563976,-5.520521327014215
20,8.365355450236969,-3.5199052132701403,-5.498341232227485
21,8.366824644549755,-3.5316113744075857,-5.5076303317535515
22,8.386350710900478,-3.5268720379146914,-5.4979146919431265
23,8.374360189573457,-3.531516587677727,-5.492085308056873
24,8.36473933649289,-3.5277251184834153,-5.5149763033175345
25,8.361848341232228,-3.5516113744075817,-5.520284360189573
26,8.3642654028436,-3.528483412322277,-5.523127962085306
27,8.344597156398102,-3.530236966824642,-5.52251184834123
28,8.33777251184834,-3.5504739336492883,-5.5190521327014235
29,8.355260663507106,-3.5624644549763036,-5.510473933649292
30,8.314644549763036,-3.565829383886256,-5.530094786729857
31,8.323222748815164,-3.5806635071090045,-5.529383886255925
32,8.329999999999998,-3.5898104265402835,-5.531895734597155
33,8.309905213270145,-3.598625592417063,-5.5270142180094775
34,8.309857819905213,-3.6211848341232247,-5.503981042654026
35,8.305545023696682,-3.632322274881518,-5.508530805687205
36,8.318293838862559,-3.619905213270142,-5.5280568720379115
37,8.313270142180098,-3.607251184834121,-5.5093838862559235
38,8.32331753554503,-3.599999999999998,-5.518341232227488
39,8.325023696682464,-3.6066824644549778,-5.512464454976304
40,8.314454976303313,-3.6193838862559224,-5.507677725118484
41,8.333886255924167,-3.594549763033175,-5.501327014218011
42,8.321469194312796,-3.6136018957346,-5.496635071090051
43,8.315971563981039,-3.6170142180094804,-5.527535545023693
44,8.326445497630335,-3.610094786729855,-5.488625592417061
45,8.29578199052133,-3.6136492890995267,-5.5019905213270155
46,8.321516587677724,-3.6300947867298574,-5.491042654028437
47,8.315450236966829,-3.65123222748815,-5.491706161137442
48,8.304123222748814,-3.634549763033175,-5.51094786729858
49,8.301137440758296,-3.646398104265405,-5.519194312796207
50,8.298436018957345,-3.656208530805687,-5.504928909952606
51,8.292037914691942,-3.6536966824644543,-5.529052132701423
52,8.271042654028438,-3.68791469194313,-5.499526066350709
53,8.300900473933652,-3.6649289099526063,-5.503270142180093
54,8.309336492890994,-3.6690995260663493,-5.520900473933649
55,8.278483412322275,-3.6478672985782024,-5.531137440758292
56,8.298909952606632,-3.660947867298577,-5.531753554502368
57,8.263981042654025,-3.6690995260663533,-5.525402843601892
58,8.26383886255924,-3.6683886255924203,-5.514265402843602
59,8.293696682464462,-3.684549763033171,-5.500284360189574
60,8.2514691943128,-3.6922748815165862,-5.477630331753557
61,8.267109004739337,-3.7083412322274896,-5.511469194312799
62,8.238056872037916,-3.6619905213270183,-5.495402843601895
63,8.264312796208527,-3.658578199052133,-5.475639810426538
64,8.274218009478673,-3.6932701421800975,-5.489668246445497
65,8.253838862559238,-3.712369668246446,-5.512227488151657
66,8.234644549763031,-3.692369668246444,-5.493175355450236
67,8.269715639810427,-3.728720379146919,-5.509763033175354
68,8.255687203791473,-3.7380568720379155,-5.529383886255927
69,8.240853080568716,-3.7075829383886227,-5.5132701421800965
70,8.247867298578202,-3.7314691943127976,-5.511753554502371
71,8.235308056872041,-3.7131279620853093,-5.5263507109004735
72,8.263033175355453,-3.7383412322274903,-5.512748815165875
73,8.264218009478672,-3.7172511848341245,-5.51701421800948
74,8.23976303317536,-3.7274407582938407,-5.5259715639810425
75,8.228199052132705,-3.7358767772511854,-5.488862559241704
76,8.16511848341232,-3.713981042654025,-5.460805687203791
77,8.237251184834124,-3.71388625592417,-5.522511848341234
78,8.233791469194312,-3.68611374407583,-5.500568720379145
79,8.242511848341238,-3.709004739336493,-5.514739336492894
80,8.24090047393365,-3.7257345971563995,-5.47521327014218
81,8.257867298578203,-3.7154976303317544,-5.499004739336493
82,8.240142180094782,-3.7348341232227495,-5.48142180094787
83,8.24559241706161,-3.7455924170616104,-5.481658767772513
84,8.238246445497628,-3.733317535545027,-5.51274881516588
85,8.253507109004738,-3.763696682464455,-5.486208530805684
86,8.268104265402846,-3.7498578199052117,-5.490142180094787
87,8.254786729857818,-3.7479620853080577,-5.493127962085311
88,8.272559241706155,-3.7469194312796237,-5.48483412322275
89,8.228625592417053,-3.7304739336492925,-5.482890995260665
90,8.240995260663508,-3.732606635071092,-5.517251184834125
91,8.246682464454976,-3.7216113744075816,-5.511706161137439
92,8.223412322274886,-3.7397630331753584,-5.464976303317539
93,8.240236966824646,-3.6909952606635086,-5.512417061611376
94,8.244407582938388,-3.7472511848341212,-5.4930331753554515
95,8.238862559241708,-3.7401895734597193,-5.494928909952605
96,8.22369668246445,-3.758436018957346,-5.484075829383892
97,8.225829383886252,-3.7686255924170626,-5.497109004739335
98,8.218056872037918,-3.765781990521329,-5.507772511848341
99,8.224928909952606,-3.74090047393365,-5.524786729857819
