,3,5,1,2,4,0
36,7500.0,44200.0,30600.0,43400.0,44300.0,21100.0
37,7700.0,50300.0,31800.0,49100.0,49800.0,21200.0
38,7900.0,55600.0,32500.0,49300.0,56100.0,21800.0
39,8600.0,56400.0,33100.0,54600.0,58800.0,22400.0
40,9500.0,56600.0,42300.0,54700.0,61800.0,22600.0
41,9600.0,56700.0,49500.0,55000.0,64400.0,22700.0
42,9700.0,56800.0,49600.0,55200.0,64900.0,23400.0
43,9800.0,56900.0,49700.0,55300.0,65500.0,23700.0
44,9900.0,57000.0,50400.0,55400.0,66200.0,23800.0
45,10000.0,57100.0,54200.0,55900.0,67100.0,24200.0
46,10300.0,57200.0,56000.0,56300.0,67300.0,24300.0
47,10400.0,57500.0,56500.0,57300.0,67800.0,25000.0
48,10500.0,57600.0,57700.0,57900.0,68200.0,25200.0
49,10600.0,59500.0,60100.0,58000.0,68600.0,25900.0
50,10700.0,59800.0,60500.0,58100.0,68700.0,26100.0
51,10800.0,60000.0,60700.0,58200.0,70000.0,26200.0
52,10900.0,60200.0,61400.0,58300.0,70500.0,26400.0
53,11000.0,60300.0,61600.0,58400.0,70900.0,26600.0
54,11100.0,60600.0,65000.0,58500.0,71000.0,26700.0
55,11200.0,61300.0,66000.0,58600.0,72900.0,27200.0
56,11300.0,61500.0,66100.0,58700.0,73800.0,27300.0
57,11400.0,64200.0,66300.0,59400.0,76300.0,28800.0
58,11900.0,64800.0,66400.0,61100.0,78200.0,30100.0
59,12400.0,65200.0,66500.0,61200.0,78300.0,30300.0
60,12500.0,65600.0,66700.0,61900.0,78500.0,30800.0
61,13300.0,65700.0,67000.0,64500.0,78600.0,31900.0
62,13400.0,67200.0,67400.0,64600.0,79100.0,32000.0
63,13500.0,69100.0,68800.0,65300.0,79200.0,32800.0
64,13600.0,71200.0,69400.0,65400.0,79300.0,32900.0
65,13700.0,78400.0,69500.0,65800.0,85700.0,33000.0
66,13800.0,78700.0,69800.0,68900.0,85900.0,38500.0
67,14100.0,78800.0,70300.0,69900.0,86300.0,42400.0
68,14800.0,79400.0,70600.0,70800.0,86600.0,45700.0
69,15400.0,88000.0,71400.0,71300.0,87500.0,48900.0
70,15500.0,88300.0,71600.0,73200.0,87700.0,49000.0
71,16100.0,88600.0,72000.0,73300.0,88900.0,49200.0
72,16300.0,91100.0,72500.0,73400.0,89100.0,49400.0
73,16500.0,91200.0,72800.0,73600.0,203100.0,49900.0
74,16600.0,91600.0,73000.0,74200.0,205400.0,50000.0
75,16700.0,92800.0,73100.0,74500.0,222100.0,51500.0
76,16800.0,93300.0,73900.0,74600.0,391500.0,55500.0
77,16900.0,143400.0,74300.0,77000.0,403800.0,55700.0
78,17000.0,362300.0,81800.0,77800.0,404100.0,56200.0
79,17100.0,373800.0,86000.0,77900.0,404300.0,57400.0
80,17300.0,391600.0,86100.0,78000.0,443100.0,59300.0
81,17400.0,403200.0,86700.0,78100.0,449300.0,59600.0
82,17600.0,403700.0,86800.0,80000.0,456700.0,59700.0
83,19300.0,403900.0,87800.0,81900.0,458100.0,59900.0
84,21400.0,423800.0,87900.0,85200.0,458300.0,60400.0
85,21500.0,441000.0,88400.0,86400.0,460300.0,60900.0
86,21600.0,449500.0,89400.0,87600.0,460900.0,61700.0
87,22300.0,453600.0,89900.0,88700.0,461900.0,64700.0
88,22800.0,457600.0,90800.0,89200.0,462100.0,65900.0
89,22900.0,458000.0,92000.0,89500.0,462600.0,66600.0
90,23000.0,458500.0,92500.0,89700.0,462700.0,66800.0
91,23100.0,458900.0,92900.0,90000.0,463200.0,67700.0
92,23200.0,459500.0,93600.0,90100.0,463600.0,68000.0
93,24400.0,459600.0,205300.0,90500.0,464600.0,68100.0
94,24500.0,459800.0,253300.0,90600.0,464800.0,68300.0
95,24600.0,460500.0,361500.0,92600.0,464900.0,68500.0
96,24700.0,465000.0,361700.0,93100.0,466000.0,69200.0
97,24800.0,465300.0,362400.0,202600.0,466900.0,69300.0
98,24900.0,465500.0,363700.0,202700.0,478500.0,70100.0
99,25500.0,465600.0,391800.0,202800.0,491700.0,70200.0
100,25700.0,466100.0,403300.0,203000.0,492200.0,70400.0
101,26500.0,466200.0,403400.0,207700.0,492900.0,71100.0
102,26800.0,466700.0,403500.0,209800.0,493600.0,71700.0
103,26900.0,491600.0,404000.0,226500.0,495100.0,71800.0
104,27000.0,493400.0,404200.0,253400.0,496100.0,71900.0
105,27100.0,493700.0,424000.0,339500.0,496900.0,72100.0
106,27500.0,493900.0,445100.0,340400.0,497600.0,72200.0
107,27600.0,494100.0,447100.0,361400.0,497700.0,72300.0
108,27700.0,496000.0,447400.0,361600.0,498600.0,72400.0
109,27800.0,496200.0,447700.0,362200.0,499100.0,72600.0
110,27900.0,496600.0,448500.0,369900.0,499600.0,72700.0
111,28100.0,496700.0,450200.0,391700.0,500200.0,73500.0
112,28700.0,499000.0,450800.0,392000.0,500800.0,74000.0
113,29100.0,499500.0,451000.0,393800.0,501100.0,74100.0
114,29200.0,501300.0,453400.0,402900.0,501200.0,85800.0
115,29500.0,510800.0,453800.0,403100.0,501600.0,86200.0
116,29600.0,512100.0,458600.0,411000.0,512700.0,86500.0
117,29700.0,512200.0,459100.0,411100.0,512800.0,86900.0
118,29800.0,512300.0,459700.0,418900.0,514400.0,87000.0
119,29900.0,513700.0,461700.0,446100.0,515400.0,87200.0
120,30000.0,515500.0,462200.0,446400.0,515800.0,87300.0
121,30900.0,518200.0,462500.0,446500.0,516800.0,87400.0
122,32200.0,520400.0,462800.0,448600.0,517200.0,88100.0
123,32300.0,521900.0,463800.0,448700.0,518700.0,88500.0
124,32600.0,522300.0,464700.0,449400.0,519700.0,88800.0
125,33700.0,522800.0,465900.0,450300.0,520000.0,89000.0
126,33800.0,523000.0,467000.0,450900.0,520100.0,89300.0
127,33900.0,523700.0,477300.0,453300.0,520500.0,89600.0
128,34000.0,525000.0,491300.0,457100.0,521400.0,89800.0
129,34100.0,525200.0,491400.0,458800.0,522000.0,90200.0
130,34200.0,525300.0,492300.0,459200.0,522100.0,90300.0
131,34300.0,525400.0,492400.0,459900.0,522500.0,90400.0
132,34600.0,525800.0,493100.0,460200.0,522600.0,90700.0
133,34700.0,527600.0,493800.0,460400.0,522900.0,90900.0
134,34800.0,527900.0,497400.0,460600.0,523100.0,91300.0
135,34900.0,528500.0,497800.0,460700.0,523400.0,91400.0
136,35000.0,528600.0,498000.0,461600.0,526300.0,91700.0
137,35100.0,529200.0,498200.0,463000.0,526800.0,91800.0
138,35200.0,529700.0,498500.0,463100.0,527400.0,92100.0
139,35300.0,529800.0,498900.0,463300.0,530100.0,92200.0
140,35400.0,532700.0,499300.0,463900.0,538200.0,92300.0
141,35500.0,533100.0,499700.0,464300.0,541200.0,93000.0
142,35600.0,533200.0,499900.0,465100.0,541700.0,93200.0
143,35700.0,533300.0,500100.0,465400.0,541900.0,93500.0
144,35800.0,533400.0,500400.0,465800.0,543200.0,93700.0
145,35900.0,533500.0,500500.0,466400.0,543700.0,93800.0
146,36000.0,533600.0,500900.0,478400.0,544700.0,149700.0
147,36100.0,533700.0,510700.0,483500.0,545600.0,202900.0
148,36200.0,533800.0,512400.0,483600.0,546300.0,359700.0
149,36300.0,534000.0,513000.0,483700.0,549100.0,386100.0
150,36400.0,534200.0,513500.0,490800.0,549800.0,386800.0
151,36500.0,534300.0,513800.0,490900.0,551200.0,393900.0
152,36600.0,534400.0,513900.0,491500.0,552000.0,403600.0
153,36700.0,534500.0,514500.0,493500.0,553500.0,412100.0
154,36800.0,534600.0,514600.0,494300.0,553800.0,416400.0
155,36900.0,534700.0,514700.0,494600.0,556400.0,417600.0
156,37000.0,534800.0,516200.0,494800.0,556500.0,424100.0
157,37100.0,534900.0,516600.0,494900.0,556600.0,448300.0
158,37200.0,535000.0,516900.0,495000.0,556800.0,448400.0
159,37300.0,535100.0,517400.0,496300.0,557300.0,449600.0
160,37400.0,535200.0,518600.0,497000.0,557400.0,450100.0
161,37500.0,535300.0,518800.0,498100.0,558900.0,451700.0
162,37600.0,535400.0,519000.0,499200.0,560700.0,453100.0
163,37700.0,535500.0,519900.0,500700.0,562200.0,453200.0
164,37800.0,535600.0,520200.0,501700.0,562700.0,453700.0
165,37900.0,535700.0,520300.0,502300.0,563900.0,457500.0
166,38000.0,535800.0,520800.0,502500.0,564200.0,457900.0
167,38100.0,535900.0,520900.0,502800.0,564300.0,458700.0
168,38200.0,536000.0,521300.0,503000.0,564700.0,459400.0
169,38300.0,536100.0,521500.0,503100.0,565200.0,461000.0
170,38400.0,536200.0,522400.0,503200.0,566800.0,461400.0
171,38700.0,536300.0,523600.0,503300.0,567100.0,461500.0
172,38800.0,536400.0,523800.0,506200.0,567500.0,461800.0
173,38900.0,536500.0,524100.0,506300.0,567700.0,462300.0
174,39000.0,536600.0,524800.0,506400.0,567900.0,462400.0
175,39100.0,536700.0,524900.0,506500.0,568700.0,462900.0
176,39200.0,536800.0,525700.0,506600.0,569000.0,463400.0
177,39300.0,536900.0,526100.0,506700.0,569100.0,463500.0
178,39400.0,537000.0,526500.0,506800.0,569200.0,463700.0
179,39600.0,537100.0,527000.0,507000.0,569400.0,464000.0
180,39700.0,537200.0,527100.0,507100.0,569500.0,464400.0
181,39800.0,537300.0,527300.0,507200.0,569900.0,464500.0
182,39900.0,537400.0,527500.0,507300.0,570100.0,465700.0
183,40000.0,537500.0,527700.0,507500.0,570500.0,491000.0
184,40100.0,537600.0,528000.0,507600.0,574300.0,491100.0
185,40200.0,537700.0,529000.0,507700.0,574400.0,491200.0
186,40300.0,537800.0,529300.0,510600.0,574900.0,491800.0
187,40400.0,537900.0,529400.0,511700.0,575700.0,491900.0
188,40500.0,538000.0,529500.0,512500.0,577500.0,492100.0
189,40600.0,545400.0,530700.0,513100.0,578600.0,492500.0
190,40700.0,546800.0,531500.0,514000.0,581400.0,492700.0
191,40800.0,548800.0,532900.0,516300.0,582900.0,492800.0
192,40900.0,549000.0,542400.0,516400.0,584700.0,493000.0
193,41000.0,550100.0,543000.0,517000.0,585300.0,493200.0
194,41100.0,551000.0,543300.0,517500.0,585800.0,494000.0
195,41200.0,551100.0,543400.0,517800.0,585900.0,494200.0
196,41300.0,551400.0,544000.0,518000.0,586900.0,494400.0
197,41400.0,553200.0,544900.0,518100.0,587200.0,494700.0
198,41500.0,553900.0,545000.0,518500.0,587400.0,495200.0
199,41600.0,555000.0,545100.0,519300.0,587700.0,495300.0
200,41700.0,555100.0,545700.0,519800.0,588000.0,497200.0
201,41800.0,555900.0,547100.0,521000.0,588400.0,497300.0
202,41900.0,556100.0,548500.0,524400.0,588700.0,497500.0
203,42000.0,556300.0,549300.0,524600.0,588900.0,498300.0
204,42500.0,557600.0,549500.0,525600.0,592200.0,498700.0
205,42600.0,557700.0,549900.0,526700.0,592300.0,498800.0
206,42700.0,557900.0,550000.0,527800.0,609400.0,499400.0
207,42800.0,558100.0,550400.0,528100.0,610300.0,500300.0
208,42900.0,558200.0,550500.0,530000.0,610600.0,501000.0
209,43000.0,558300.0,550800.0,531100.0,611700.0,510500.0
210,43100.0,560000.0,550900.0,531200.0,617200.0,511300.0
211,43200.0,561100.0,551500.0,531300.0,670100.0,512600.0
212,43300.0,562900.0,552200.0,531600.0,689200.0,513300.0
213,43500.0,563200.0,552500.0,531700.0,696100.0,513400.0
214,43600.0,563300.0,552800.0,532000.0,696800.0,514100.0
215,43700.0,563400.0,553100.0,532100.0,696900.0,514200.0
216,43800.0,568500.0,553600.0,532200.0,737100.0,514300.0
217,43900.0,568600.0,554700.0,532600.0,741800.0,514800.0
218,44400.0,568800.0,555300.0,532800.0,771300.0,515600.0
219,44500.0,570600.0,555400.0,533000.0,815800.0,515700.0
220,44600.0,571500.0,556200.0,538100.0,816100.0,516000.0
221,44700.0,571700.0,556900.0,538300.0,816200.0,517300.0
222,44800.0,576200.0,557000.0,538400.0,816500.0,517600.0
223,44900.0,576700.0,558000.0,538500.0,817500.0,518400.0
224,45000.0,578900.0,558400.0,538600.0,820600.0,518900.0
225,45100.0,579100.0,558700.0,538700.0,821500.0,519100.0
226,45200.0,580500.0,558800.0,538800.0,821700.0,519400.0
227,45300.0,580900.0,559100.0,538900.0,822200.0,519500.0
228,45400.0,581100.0,559200.0,539000.0,823000.0,519600.0
229,45500.0,583000.0,559300.0,539100.0,823200.0,520600.0
230,45600.0,583500.0,559800.0,539200.0,823400.0,520700.0
231,45800.0,584900.0,560300.0,539300.0,823900.0,521600.0
232,45900.0,585700.0,561300.0,539400.0,824000.0,521800.0
233,46000.0,586300.0,561600.0,539500.0,824100.0,522200.0
234,46100.0,586500.0,561900.0,539600.0,824200.0,523200.0
235,46200.0,586600.0,562100.0,539700.0,824300.0,523500.0
236,46300.0,587500.0,562400.0,539800.0,824400.0,524000.0
237,46400.0,587800.0,562600.0,539900.0,824700.0,524500.0
238,46500.0,587900.0,563600.0,540000.0,825300.0,525500.0
239,46600.0,588800.0,564100.0,540100.0,826800.0,525900.0
240,46700.0,590400.0,565500.0,541000.0,826900.0,526000.0
241,46800.0,592000.0,566700.0,541100.0,827600.0,526200.0
242,46900.0,609500.0,566900.0,541500.0,839700.0,526400.0
243,47000.0,609600.0,567000.0,542600.0,841500.0,526600.0
244,47100.0,610200.0,567400.0,542800.0,841600.0,526900.0
245,47200.0,610400.0,568200.0,543500.0,848900.0,527200.0
246,47300.0,610500.0,568300.0,543600.0,856400.0,528200.0
247,47400.0,610800.0,568400.0,544400.0,856700.0,528300.0
248,47500.0,611100.0,569800.0,544800.0,856900.0,528400.0
249,47600.0,611500.0,571300.0,546000.0,858000.0,528700.0
250,47700.0,611900.0,571800.0,546400.0,859200.0,528800.0
251,47800.0,612300.0,572600.0,546500.0,859300.0,528900.0
252,47900.0,612400.0,572900.0,547200.0,861600.0,529100.0
253,48000.0,616900.0,573000.0,549600.0,863700.0,529600.0
254,48100.0,741700.0,573400.0,549700.0,863900.0,529900.0
255,48200.0,809600.0,573500.0,550300.0,867700.0,530200.0
256,48300.0,816300.0,575100.0,550600.0,867800.0,530300.0
257,48400.0,817100.0,575600.0,550700.0,868600.0,530400.0
258,48500.0,817200.0,576500.0,551800.0,868800.0,530500.0
259,48600.0,817300.0,576600.0,552300.0,869100.0,530900.0
260,48700.0,817800.0,577000.0,552700.0,870500.0,531900.0
261,48800.0,820200.0,577200.0,553000.0,875700.0,532500.0
262,50100.0,821200.0,577400.0,553300.0,877700.0,533900.0
263,50200.0,822400.0,577800.0,553700.0,884500.0,541300.0
264,50500.0,822700.0,579300.0,554000.0,887000.0,541400.0
265,50600.0,822900.0,579400.0,554500.0,888900.0,541600.0
266,50700.0,825700.0,579500.0,555600.0,894400.0,541800.0
267,50800.0,826000.0,581600.0,555700.0,894600.0,542100.0
268,50900.0,826300.0,581800.0,555800.0,894700.0,542700.0
269,51000.0,826500.0,584300.0,556700.0,895000.0,543900.0
270,51100.0,827800.0,584800.0,557100.0,900500.0,544200.0
271,51200.0,841900.0,585600.0,558500.0,900600.0,544500.0
272,51300.0,848500.0,590700.0,558600.0,901100.0,545200.0
273,51400.0,850700.0,610000.0,559000.0,912800.0,545300.0
274,51600.0,857100.0,611400.0,559400.0,917300.0,545500.0
275,51700.0,857400.0,611800.0,559700.0,917400.0,545900.0
276,51800.0,857900.0,612200.0,559900.0,917500.0,546100.0
277,51900.0,858100.0,617300.0,560100.0,929500.0,546200.0
278,52000.0,858200.0,670500.0,561000.0,935400.0,546600.0
279,52100.0,859400.0,671400.0,561700.0,935700.0,547000.0
280,52200.0,863800.0,671600.0,562000.0,936300.0,547300.0
281,52300.0,866900.0,671900.0,563500.0,979800.0,547400.0
282,52400.0,867000.0,674300.0,563800.0,979900.0,547700.0
283,52500.0,867200.0,674900.0,565600.0,989800.0,547800.0
284,52600.0,868500.0,691500.0,565800.0,990700.0,547900.0
285,52700.0,873300.0,697600.0,566300.0,992900.0,548000.0
286,52800.0,875200.0,721700.0,566400.0,994200.0,548600.0
287,52900.0,875600.0,737200.0,567200.0,994600.0,548700.0
288,53000.0,877900.0,816400.0,567600.0,994800.0,548900.0
289,53100.0,884400.0,816700.0,567800.0,995100.0,549200.0
290,53200.0,891500.0,817400.0,568000.0,995300.0,549400.0
291,53300.0,893900.0,817600.0,568100.0,1013200.0,550200.0
292,53400.0,901200.0,818400.0,569700.0,1013300.0,551300.0
293,53500.0,901300.0,818600.0,571000.0,1013600.0,551600.0
294,53600.0,936100.0,818800.0,571100.0,1044700.0,551700.0
295,53700.0,936900.0,819800.0,572100.0,1073600.0,551900.0
296,53800.0,937000.0,820000.0,572400.0,1073900.0,552100.0
297,53900.0,937100.0,820400.0,572500.0,1074000.0,552400.0
298,54000.0,976500.0,820800.0,572800.0,1088000.0,552600.0
299,54100.0,980100.0,821300.0,573200.0,1090400.0,552900.0
300,54300.0,988400.0,821400.0,573600.0,1090500.0,553400.0
301,54400.0,988700.0,821800.0,574000.0,1091600.0,554100.0
302,54500.0,991300.0,821900.0,574500.0,1092100.0,554200.0
303,54800.0,994000.0,822500.0,575500.0,1092200.0,554300.0
304,54900.0,994300.0,822600.0,575900.0,1096500.0,554400.0
305,55100.0,994400.0,823100.0,576400.0,1101000.0,554600.0
306,55800.0,994900.0,823300.0,576900.0,1102400.0,554800.0
307,57800.0,996100.0,823600.0,577100.0,1149600.0,554900.0
308,58900.0,1009500.0,824500.0,578000.0,1150500.0,555200.0
309,59000.0,1014800.0,824900.0,579800.0,1152800.0,555500.0
310,59100.0,1088200.0,825900.0,582300.0,1155800.0,556000.0
311,59200.0,1090000.0,826600.0,582500.0,1156100.0,557200.0
312,60800.0,1091800.0,826700.0,583100.0,1158900.0,557500.0
313,61000.0,1095200.0,827100.0,583600.0,1167100.0,557800.0
314,62000.0,1095300.0,827300.0,584100.0,1168500.0,560400.0
315,62100.0,1101800.0,827500.0,585000.0,1168700.0,560800.0
316,62200.0,1102000.0,839800.0,586700.0,1173200.0,560900.0
317,62300.0,1102600.0,841200.0,587600.0,1173500.0,561200.0
318,62400.0,1103100.0,852500.0,588100.0,1173700.0,561400.0
319,62500.0,1103900.0,857300.0,590200.0,1175700.0,561800.0
320,62600.0,1104000.0,857600.0,590600.0,1177000.0,562300.0
321,62700.0,1104700.0,857700.0,591100.0,1177400.0,562800.0
322,62800.0,1105300.0,858600.0,592100.0,1178000.0,563100.0
323,62900.0,1134500.0,858700.0,592400.0,1182200.0,564000.0
324,63000.0,1149500.0,858900.0,592500.0,1190700.0,564400.0
325,63100.0,1150800.0,859500.0,593200.0,1193400.0,564500.0
326,63200.0,1153600.0,860600.0,595000.0,1194900.0,564600.0
327,63300.0,1155000.0,861400.0,598900.0,1195600.0,564800.0
328,63400.0,1159800.0,862700.0,599100.0,1221800.0,564900.0
329,63500.0,1160200.0,862800.0,599300.0,1255500.0,565000.0
330,63600.0,1160300.0,878800.0,599400.0,1255900.0,565100.0
331,63700.0,1167800.0,887200.0,599700.0,1257500.0,565300.0
332,63800.0,1168400.0,887900.0,599800.0,1313900.0,565400.0
333,63900.0,1173900.0,891100.0,599900.0,1315900.0,567300.0
334,64000.0,1174200.0,891300.0,609700.0,1316400.0,568900.0
335,64100.0,1175500.0,894800.0,609900.0,1316500.0,569300.0
336,64300.0,1175600.0,894900.0,610700.0,1317400.0,569600.0
337,65100.0,1176300.0,895400.0,611200.0,1318500.0,570000.0
338,66900.0,1176600.0,901500.0,612100.0,1318700.0,570200.0
339,67500.0,1181500.0,917700.0,617000.0,1320000.0,570300.0
340,67600.0,1181900.0,935000.0,618100.0,1321200.0,570400.0
341,67900.0,1191100.0,935100.0,649900.0,1323700.0,570700.0
342,68400.0,1192200.0,935200.0,669700.0,1325500.0,570800.0
343,69000.0,1192300.0,936000.0,670700.0,1327300.0,570900.0
344,69600.0,1192400.0,936500.0,670800.0,1329300.0,571200.0
345,69700.0,1194600.0,936800.0,671000.0,1333100.0,571400.0
346,70700.0,1194700.0,963600.0,671300.0,1336700.0,571600.0
347,71500.0,1194800.0,964300.0,674400.0,1338200.0,571900.0
348,73700.0,1195000.0,964400.0,675800.0,1338500.0,572000.0
349,74400.0,1195100.0,964700.0,691100.0,1338600.0,572200.0
350,74700.0,1195200.0,964800.0,696700.0,1338700.0,572300.0
351,74800.0,1195300.0,965200.0,697200.0,1338800.0,572700.0
352,74900.0,1195400.0,965300.0,697300.0,1338900.0,573100.0
353,75000.0,1195500.0,965400.0,721300.0,1339000.0,573300.0
354,75100.0,1195700.0,965500.0,738600.0,1339100.0,573700.0
355,75200.0,1195900.0,965600.0,738900.0,1339200.0,573800.0
356,75300.0,1255400.0,965700.0,742000.0,1341500.0,573900.0
357,75400.0,1255600.0,965800.0,815600.0,1341600.0,574100.0
358,75500.0,1255800.0,965900.0,815700.0,1345900.0,574200.0
359,75600.0,1256100.0,966000.0,816000.0,1346200.0,574600.0
360,75700.0,1256200.0,966100.0,816600.0,1348700.0,574700.0
361,75800.0,1256300.0,966300.0,816900.0,1348900.0,574800.0
362,75900.0,1313300.0,966400.0,817700.0,1351800.0,575200.0
363,76000.0,1318200.0,966800.0,818200.0,1352000.0,576000.0
364,76100.0,1318300.0,976900.0,818300.0,1353000.0,576300.0
365,76200.0,1319000.0,979500.0,818500.0,1353300.0,576800.0
366,76400.0,1319200.0,979600.0,819000.0,1353800.0,577300.0
367,76500.0,1319500.0,980200.0,819100.0,1367800.0,577700.0
368,76600.0,1319600.0,986400.0,819300.0,1367900.0,577900.0
369,76700.0,1319900.0,987800.0,819500.0,1368400.0,578100.0
370,76800.0,1321100.0,988500.0,819600.0,1369000.0,578200.0
371,76900.0,1321800.0,988900.0,819700.0,1369300.0,578300.0
372,77100.0,1322000.0,989400.0,819900.0,1370300.0,578400.0
373,77200.0,1327700.0,990200.0,821000.0,1370400.0,578500.0
374,77300.0,1327800.0,990800.0,823500.0,1370600.0,578700.0
375,77400.0,1327900.0,991400.0,823700.0,1371000.0,579000.0
376,77500.0,1328000.0,991500.0,824600.0,1371100.0,579200.0
377,77600.0,1328100.0,991600.0,825000.0,1380900.0,579700.0
378,77700.0,1328200.0,991700.0,825100.0,1423800.0,580000.0
379,78900.0,1328300.0,993400.0,825200.0,1510700.0,580100.0
380,79000.0,1328400.0,993500.0,825400.0,1510800.0,580200.0
381,79500.0,1328500.0,995600.0,825600.0,1510900.0,580300.0
382,79600.0,1328600.0,995700.0,826200.0,1511000.0,580400.0
383,79700.0,1328700.0,997300.0,827700.0,1511400.0,580600.0
384,79800.0,1328800.0,1012600.0,828800.0,1512500.0,580800.0
385,79900.0,1328900.0,1013500.0,835000.0,1512600.0,581200.0
386,80100.0,1337700.0,1013800.0,835900.0,1513300.0,582000.0
387,80200.0,1346700.0,1014900.0,836000.0,1513700.0,582100.0
388,80300.0,1351500.0,1032300.0,836100.0,1514700.0,582700.0
389,80400.0,1352400.0,1078900.0,836200.0,1515100.0,582800.0
390,80500.0,1352500.0,1091300.0,836300.0,1515200.0,583200.0
391,80600.0,1352900.0,1101400.0,836400.0,1515300.0,583300.0
392,80700.0,1353700.0,1101500.0,836500.0,1515700.0,583400.0
393,80800.0,1359000.0,1101600.0,836600.0,1516800.0,583700.0
394,80900.0,1359100.0,1102100.0,836700.0,1517400.0,583800.0
395,81000.0,1359800.0,1102500.0,840000.0,1517500.0,584500.0
396,81100.0,1359900.0,1103300.0,842000.0,1517700.0,584600.0
397,81200.0,1360000.0,1103500.0,844100.0,1517800.0,585200.0
398,81300.0,1364800.0,1104100.0,848300.0,1517900.0,585400.0
399,81400.0,1367700.0,1104400.0,848400.0,1518400.0,585500.0
400,81500.0,1368500.0,1105000.0,848800.0,1518500.0,586000.0
401,81600.0,1368900.0,1105100.0,850800.0,1518600.0,586200.0
402,81700.0,1370100.0,1105200.0,852400.0,1519000.0,586400.0
403,82000.0,1385900.0,1110600.0,856500.0,1519200.0,587000.0
404,82100.0,1386000.0,1125800.0,856800.0,1519600.0,587100.0
405,82200.0,1393700.0,1125900.0,857000.0,1520400.0,587300.0
406,82300.0,1393800.0,1134200.0,859100.0,1520900.0,588200.0
407,82400.0,1510500.0,1134400.0,859600.0,1521000.0,588300.0
408,82500.0,1511700.0,1134700.0,860700.0,1521700.0,588600.0
409,82600.0,1512900.0,1146500.0,860900.0,1522500.0,589000.0
410,82700.0,1514200.0,1149700.0,861000.0,1524500.0,589100.0
411,82800.0,1514600.0,1150300.0,861100.0,1524600.0,589700.0
412,82900.0,1516000.0,1151000.0,861500.0,1524900.0,591800.0
413,83000.0,1516100.0,1153200.0,861700.0,1525000.0,600100.0
414,83100.0,1516900.0,1154800.0,862200.0,1525300.0,600200.0
415,83200.0,1517600.0,1155200.0,862900.0,1529300.0,609000.0
416,83300.0,1518200.0,1155900.0,863200.0,1530900.0,609100.0
417,83400.0,1518300.0,1159200.0,863400.0,1531400.0,609200.0
418,83500.0,1520600.0,1159300.0,864500.0,1532300.0,609300.0
419,83600.0,1524200.0,1159500.0,866400.0,1532600.0,609800.0
420,83700.0,1524400.0,1160900.0,867100.0,1532800.0,610900.0
421,83800.0,1528200.0,1161100.0,869600.0,1533000.0,611000.0
422,83900.0,1528300.0,1161400.0,875400.0,1533300.0,611600.0
423,84000.0,1528400.0,1165700.0,877800.0,1533800.0,612000.0
424,84100.0,1528500.0,1166000.0,887100.0,1536000.0,617100.0
425,84200.0,1528800.0,1166100.0,888200.0,1544200.0,671200.0
426,84300.0,1531600.0,1166200.0,891000.0,1547100.0,671700.0
