,0,1,2
0,-2.1506683617871434,-3.2187540864511743,-5.556015256084264
1,-2.147090446785325,-3.217195786414827,-5.552248456229563
2,-2.15610969851072,-3.219647657101352,-5.54803850345077
3,-2.1654921903378166,-3.223083908463514,-5.560058118416258
4,-2.159389756629134,-3.2081801670904766,-5.552462767889553
5,-2.152898656011625,-3.2108645114420638,-5.554667635306916
6,-2.1519469669451508,-3.2182237559026556,-5.554849255357774
7,-2.1505557573556078,-3.210461314929198,-5.557246640029038
8,-2.1551652742462766,-3.207758808572476,-5.555782782419164
9,-2.159665819106428,-3.2145550308754323,-5.55484925535778
10,-2.1535851798038537,-3.219309843806757,-5.5531892480929645
11,-2.1641663639665847,-3.2156629131856267,-5.5591536505630135
12,-2.1554013803123877,-3.219248092989465,-5.5542571739919895
13,-2.1600036324010166,-3.2151434798401874,-5.549869233563387
14,-2.1588630584816593,-3.215499455139865,-5.551729022884112
15,-2.154649473301856,-3.2217399200871952,-5.547704322557195
16,-2.1581729022884173,-3.2170032691609376,-5.543479840174339
17,-2.1659208136578325,-3.2135234289865826,-5.548924809298941
18,-2.1686269524155475,-3.2139157282964144,-5.546985107155818
19,-2.166908826734473,-3.2239266254994603,-5.556643661460211
20,-2.1676098801307697,-3.2124954594987334,-5.552114057391923
21,-2.1672539048310977,-3.212332001452958,-5.543919360697414
22,-2.1700472212132254,-3.2117290228841617,-5.54233200145294
23,-2.166324010170724,-3.2127896839811227,-5.540813657827811
24,-2.1655902651652754,-3.221772611696343,-5.551409371594608
25,-2.1702942244823844,-3.214794769342544,-5.552702506356696
26,-2.16952778786778,-3.2142317471848836,-5.539215401380296
27,-2.182924082818745,-3.216578278241937,-5.547217580820912
28,-2.1754013803123877,-3.219869233563387,-5.54175081729021
29,-2.1787904104613154,-3.2177333817653726,-5.550217944061006
30,-2.1724700326916104,-3.223109335270619,-5.547973120232472
31,-2.179949146385763,-3.210461314929176,-5.5315946240464715
32,-2.182437341082457,-3.2197747911369583,-5.542618961133282
33,-2.1816382128586977,-3.2036215038140323,-5.548852161278593
34,-2.1749255357791544,-3.1962440973483637,-5.544529604068264
35,-2.1650381402106795,-3.207155830003658,-5.540788231020672
36,-2.169920087177628,-3.2032800581184278,-5.542124954594969
37,-2.1603705049037423,-3.2007083181983558,-5.537628042135843
38,-2.1778023973846747,-3.202015982564467,-5.545114420632023
39,-2.1790337813294602,-3.2132146749001187,-5.5404940065382995
40,-2.1740864511442117,-3.216799854703974,-5.545074464220841
41,-2.180366872502727,-3.2090047221213194,-5.542310207046857
42,-2.182887758808575,-3.2107446422085033,-5.5418815837268305
43,-2.174740283327282,-3.2131093352706266,-5.540642934980005
44,-2.182629858336364,-3.2184598619687645,-5.5368216491100455
45,-2.1774754812931385,-3.2158009444242786,-5.534911006175073
46,-2.1723211042499155,-3.2105266981475045,-5.545800944424243
47,-2.1772974936432994,-3.218481656374857,-5.534798401743541
48,-2.183087540864517,-3.2296512895023723,-5.535779150018145
49,-2.177381038866689,-3.2077370141663644,-5.544747548129294
50,-2.1758082092262985,-3.214006538321841,-5.531060661096968
51,-2.1826080639302585,-3.2175662913185836,-5.54440973483472
52,-2.189556847075921,-3.2074536868870505,-5.537453686887026
53,-2.1921649110061763,-3.211696331274979,-5.526360334180873
54,-2.1761641845259736,-3.2113040319651236,-5.535379585906264
55,-2.1861278605158025,-3.2170069015619274,-5.530112604431512
56,-2.180617508172903,-3.2062114057392104,-5.533116600072626
57,-2.179004722121323,-3.2140464947330325,-5.534013803123849
58,-2.185056302215769,-3.2175335997094114,-5.534137304758421
59,-2.180592081365781,-3.213200145296056,-5.534239011986904
60,-2.17965492190338,-3.215092626225944,-5.53628042135849
61,-2.1904213585179804,-3.2109807482746247,-5.538528877588067
62,-2.183701416636397,-3.217282964039247,-5.533236469306202
63,-2.1779440610243403,-3.2151870686523956,-5.539596803487092
64,-2.177606247729754,-3.2174827460951696,-5.540592081365759
65,-2.1830584816563747,-3.2138612422811645,-5.535016345804555
66,-2.182026879767531,-3.2127243007628006,-5.539996367598984
67,-2.180443152924087,-3.2163494369778545,-5.529578641482004
68,-2.1789284416999664,-3.21710134398839,-5.536113330911717
69,-2.1740682891391248,-3.2205739193607137,-5.540686523792221
70,-2.1874682164911046,-3.220799128223779,-5.543559752996727
71,-2.182964039229931,-3.2214311660007358,-5.540933527061384
72,-2.1744351616418505,-3.230323283690523,-5.542509989102794
73,-2.180958953868508,-3.226073374500559,-5.538521612786036
74,-2.183694151834362,-3.212720668361799,-5.5354776607337275
75,-2.182673447148567,-3.2236505630221677,-5.537195786414807
76,-2.1874464220850016,-3.227155830003646,-5.543229204504168
77,-2.1824482382855055,-3.2224627678895783,-5.543261896113332
78,-2.1934798401743607,-3.2316454776607433,-5.537366509262604
79,-2.1971340355975313,-3.229146385761008,-5.545158009444234
80,-2.183487104976392,-3.228252815110791,-5.546175081729009
81,-2.1863131129676745,-3.2317762440973548,-5.536185978932055
82,-2.179407918634221,-3.2299564111878127,-5.532568107519051
83,-2.183330911732659,-3.233926625499484,-5.539600435888108
84,-2.1965419542317464,-3.234674900108987,-5.538343625136204
85,-2.183893933890299,-3.23189974573195,-5.534053759535029
86,-2.190766436614604,-3.2337776970577736,-5.54316382128586
87,-2.1908172902288423,-3.241474754812946,-5.538804940065373
88,-2.186015256084276,-3.2228695968035055,-5.537889575009063
89,-2.1923574282600815,-3.229970940791868,-5.531042499091873
90,-2.1774900108972046,-3.225401380312408,-5.539338903014887
91,-2.1755684707591705,-3.2205012713403782,-5.534137304758437
92,-2.182324736650932,-3.2206901561932493,-5.536934253541577
93,-2.1802288412640785,-3.2286669088267432,-5.546200508536122
94,-2.177381038866694,-3.230312386487491,-5.542390119869215
95,-2.178281874318928,-3.225259716672722,-5.538964765710128
96,-2.181699963675993,-3.2222230294224348,-5.5368688703232625
97,-2.177362876861607,-3.223301852524526,-5.534823828550665
98,-2.1754377043225586,-3.219382491827098,-5.536022520886292
99,-2.175593897566296,-3.2249436977842456,-5.534969124591331
