,8,5,7,1,2,9,3,0,6,4
0,100.0,300.0,600.0,800.0,1400.0,1900.0,1800.0,125100.0,33200.0,4300.0
1,400.0,4600.0,1000.0,900.0,1500.0,2600.0,2900.0,126200.0,33300.0,4500.0
2,30300.0,4700.0,1100.0,1600.0,2100.0,3000.0,3700.0,135600.0,33600.0,4900.0
3,30500.0,4800.0,3900.0,2000.0,2500.0,3400.0,6900.0,159000.0,49100.0,5000.0
4,30800.0,6100.0,4000.0,2200.0,3300.0,13500.0,9700.0,181600.0,108500.0,5100.0
5,30900.0,6500.0,4100.0,2300.0,5600.0,13700.0,13100.0,228200.0,111300.0,5200.0
6,31000.0,6700.0,4400.0,2700.0,11800.0,30200.0,13800.0,257100.0,138500.0,5300.0
7,31200.0,7000.0,5800.0,2800.0,13400.0,31400.0,13900.0,272500.0,139500.0,5400.0
8,35500.0,7500.0,5900.0,3100.0,19900.0,31500.0,21400.0,274800.0,220700.0,5500.0
9,35700.0,8100.0,6000.0,3200.0,27800.0,31600.0,33100.0,283300.0,257400.0,6200.0
10,35900.0,8400.0,6300.0,3500.0,28200.0,33700.0,34700.0,287900.0,288300.0,6400.0
11,44700.0,8600.0,7100.0,3800.0,28500.0,36300.0,34900.0,319900.0,291000.0,6600.0
12,176700.0,10300.0,7200.0,5700.0,30100.0,36600.0,36500.0,320000.0,291200.0,6800.0
13,176900.0,10800.0,7400.0,7600.0,30400.0,36900.0,37600.0,324700.0,295800.0,7300.0
14,177000.0,11100.0,7700.0,11900.0,31100.0,37000.0,38900.0,330700.0,301500.0,9000.0
15,177100.0,11200.0,7800.0,13200.0,31300.0,37300.0,39700.0,347800.0,302700.0,9300.0
16,177300.0,11400.0,7900.0,13600.0,31900.0,37400.0,41200.0,348300.0,303000.0,9400.0
17,177400.0,11700.0,8000.0,14000.0,32200.0,37700.0,42400.0,348900.0,303900.0,9500.0
18,177500.0,12400.0,8200.0,20000.0,32300.0,39000.0,42700.0,363400.0,317800.0,9600.0
19,177800.0,12800.0,8300.0,20800.0,32500.0,39100.0,43000.0,364800.0,324400.0,10100.0
20,233700.0,12900.0,8500.0,27900.0,32800.0,39200.0,48200.0,368400.0,328000.0,10200.0
21,257600.0,15000.0,8700.0,30600.0,32900.0,39300.0,48300.0,369700.0,330000.0,10400.0
22,259000.0,15700.0,8800.0,30700.0,33500.0,44000.0,48800.0,370100.0,330600.0,10500.0
23,293000.0,16100.0,8900.0,31700.0,34000.0,44100.0,48900.0,398100.0,334500.0,10600.0
24,293200.0,16200.0,9100.0,31800.0,34100.0,44200.0,49300.0,403000.0,335500.0,10700.0
25,293300.0,16500.0,9200.0,32000.0,34200.0,44300.0,49400.0,404000.0,336300.0,10900.0
26,293600.0,16800.0,9800.0,32100.0,34400.0,44400.0,64200.0,405300.0,336800.0,11000.0
27,293800.0,17300.0,9900.0,32400.0,34500.0,47200.0,64700.0,420200.0,339600.0,11300.0
28,310700.0,17500.0,10000.0,32600.0,34600.0,47300.0,65400.0,426700.0,340400.0,11500.0
29,310900.0,17600.0,12000.0,32700.0,35100.0,47500.0,70200.0,427100.0,345700.0,11600.0
30,311000.0,17700.0,13300.0,33000.0,35300.0,47600.0,74600.0,427200.0,348100.0,12100.0
31,311100.0,18000.0,14100.0,33400.0,35600.0,47700.0,75000.0,427300.0,351800.0,12200.0
32,311200.0,18300.0,14200.0,33800.0,36000.0,47800.0,75400.0,428000.0,351900.0,12300.0
33,311300.0,18600.0,14400.0,33900.0,36200.0,47900.0,75800.0,428500.0,392800.0,12500.0
34,311400.0,18900.0,14600.0,34300.0,36400.0,48100.0,87400.0,501800.0,393300.0,12600.0
35,311500.0,19400.0,14900.0,34800.0,36700.0,48400.0,98000.0,502100.0,395000.0,12700.0
36,311700.0,19500.0,15200.0,35000.0,37100.0,48500.0,102300.0,519300.0,395100.0,13000.0
37,311800.0,19800.0,15900.0,35200.0,37200.0,48600.0,102600.0,565000.0,403900.0,14300.0
38,312000.0,20300.0,16400.0,35400.0,37500.0,48700.0,103000.0,641100.0,471500.0,14500.0
39,312100.0,20400.0,17400.0,36100.0,37900.0,49200.0,109500.0,722900.0,500400.0,14700.0
40,312400.0,20600.0,20100.0,36800.0,38000.0,64300.0,109900.0,789600.0,563400.0,14800.0
41,312500.0,20700.0,20200.0,37800.0,38200.0,64400.0,110000.0,790400.0,732800.0,15100.0
42,313200.0,20900.0,21000.0,38100.0,38800.0,64800.0,110300.0,800500.0,792100.0,15300.0
43,313300.0,21300.0,21200.0,39400.0,40100.0,66700.0,111200.0,802800.0,794700.0,15400.0
44,313600.0,21900.0,21500.0,40200.0,41900.0,70300.0,135500.0,802900.0,799700.0,15500.0
45,313700.0,22300.0,21600.0,42000.0,43900.0,74200.0,136500.0,803200.0,810200.0,15600.0
46,313800.0,22400.0,21700.0,42500.0,47100.0,74300.0,136800.0,803800.0,810300.0,15800.0
47,313900.0,22900.0,21800.0,42800.0,47400.0,74400.0,137000.0,804900.0,817800.0,16000.0
48,315000.0,23400.0,22000.0,43100.0,49000.0,74700.0,137200.0,806100.0,818100.0,16300.0
49,315200.0,24100.0,22200.0,48000.0,49600.0,75500.0,137800.0,807900.0,820300.0,16600.0
50,315600.0,24200.0,23100.0,49500.0,66600.0,75900.0,139200.0,808000.0,835900.0,16700.0
51,316000.0,24500.0,23900.0,49700.0,74100.0,76000.0,140400.0,808600.0,838700.0,16900.0
52,316100.0,24700.0,25600.0,50600.0,80600.0,76100.0,141400.0,809100.0,841400.0,17000.0
53,316600.0,25200.0,25700.0,52400.0,83700.0,80700.0,141500.0,810700.0,842900.0,17100.0
54,316700.0,26400.0,25800.0,52800.0,97600.0,83800.0,151200.0,831300.0,845200.0,17200.0
55,319200.0,26500.0,25900.0,52900.0,97900.0,83900.0,155700.0,832000.0,845500.0,17800.0
56,331100.0,27300.0,28000.0,56500.0,98400.0,98100.0,176000.0,832900.0,848100.0,17900.0
57,331200.0,27400.0,28100.0,64500.0,102500.0,98500.0,179500.0,835300.0,848200.0,18100.0
58,331300.0,27500.0,28600.0,64900.0,108300.0,102700.0,179800.0,837800.0,891800.0,18200.0
59,352300.0,28300.0,29600.0,65500.0,109000.0,102800.0,179900.0,841300.0,915200.0,18400.0
60,352400.0,28800.0,38300.0,75100.0,109100.0,102900.0,180200.0,842200.0,963700.0,18500.0
61,352500.0,28900.0,38500.0,97700.0,109300.0,103100.0,180900.0,843000.0,969400.0,18700.0
